ID,location_name,lat,long
2362736,Barsabologo,13.10452,-1.89747
9035704,Barsalogho Airport,13.39962,-1.06111
2362735,Barsalogo,13.41389,-1.05583
2362734,Barssé,11.61667,-1.26667
2362733,Bartenga,12.78562,-1.37628
2362732,Bartera,10.28333,-3.43333
2362730,Bartibougou,12.88333,0.8
2362731,Bartibougou,12.87292,0.79375
2362729,Bartorogo,11.86667,-1.51667
2362728,Bartyaga,12.4199,1.75484
12495127,Barwidi,12.02064,0.8123
2362727,Baryou,12.23333,-0.43333
2362775,Baré,11.81941,-4.28462
2362776,Baré,11.08091,-4.10735
12358466,Barélgo,13.63945,-2.29144
2363065,Barélogo,13.5757,-2.33449
2362726,Basabéga,12.21667,0.13333
2362725,Basambougou,12.26667,0.1
2362724,Basanam,12.85,-2.8
2362723,Basantenga,12.85,-2.55
2362721,Basbèdo,12.76667,-2.33333
2362720,Basbédo,12.61627,-1.15562
2362722,Basbédo,11.54749,-1.00481
2362718,Basgana,11.61667,-1.1
2362715,Basinga,12.6,-2.41667
2362716,Basinènè,12.81667,-2.78333
2362714,Baskondo,13.43644,-1.31769
2362713,Baskorma,13.1674,-2.21204
2362712,Baskouda,13.31851,-1.9362
2570281,Baskoudré,12.25302,-1.53065
2362710,Baskounda,13.13727,-1.35462
2362708,Baskouré,12.17,-0.243
2362709,Baskouré,12.16111,-0.26722
2362711,Baskouré,12.76322,-1.03743
2362707,Basma,12.88614,-1.55406
11947728,Basmiam,12.66407,-1.35855
12493477,Basnere,13.256,-1.2597
2362705,Basnéré,13.60631,-0.88202
11980345,Basnéré,12.1008,-1.20206
2362691,Basnéré,13.65102,-2.30017
11948012,Basnéré,12.99735,-1.31987
2362706,Basnéré,13.12882,-1.4142
2570106,Basnéré,12.43557,-1.44873
12503628,Bassam,12.7144,-4.1728
